hotel,market_segment,customer_type,deposit_type,lead_time,is_canceled,adr,异常类型
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,4,1,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,115,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,5,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,63,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,65,1,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,23,0,285.0,adr>P99
City Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,122,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,57,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,3,0,253.67,adr>P99
City Hotel,Groups,Transient-Party,No Deposit,50,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,81,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,9,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,9,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,122,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,10,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,12,1,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,10,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,31,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,14,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,14,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,13,0,260.4,adr>P99
City Hotel,Direct,Transient,No Deposit,39,0,265.0,adr>P99
City Hotel,Offline TA/TO,Transient,No Deposit,4,0,0.0,adr<=0
City Hotel,Groups,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,33,0,0.0,adr<=0
City Hotel,Online TA,Group,No Deposit,166,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,95,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,10,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,10,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,143,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,101,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Corporate,Transient-Party,No Deposit,16,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,4,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,142,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,2,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,180,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,56,0,0.0,adr<=0
City Hotel,Direct,Transient-Party,No Deposit,5,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,30,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient-Party,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,31,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,24,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient-Party,No Deposit,0,0,0.0,adr<=0
City Hotel,Corporate,Transient-Party,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,2,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,198,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,7,0,296.0,adr>P99
City Hotel,Groups,Transient-Party,No Deposit,198,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,198,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,67,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,14,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,11,0,258.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,6,0,261.0,adr>P99
City Hotel,Direct,Transient,No Deposit,9,0,257.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,44,0,0.0,adr<=0
City Hotel,Corporate,Transient-Party,No Deposit,5,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,10,0,266.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,2,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,102,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,95,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,7,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,2,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,11,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,17,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,7,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,7,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,228,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,28,0,332.57,adr>P99
City Hotel,Offline TA/TO,Transient-Party,No Deposit,9,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,247,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,220,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,220,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,2,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,119,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,6,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,57,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,16,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,107,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,4,0,263.55,adr>P99
City Hotel,Direct,Transient,No Deposit,72,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,46,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,6,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,15,0,278.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,15,0,278.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,145,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,145,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,11,0,267.0,adr>P99
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,151,0,300.0,adr>P99
City Hotel,Aviation,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,8,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,4,0,306.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,0,0,265.0,adr>P99
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,159,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,7,0,267.0,adr>P99
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,36,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,28,0,277.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,13,0,265.44,adr>P99
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,65,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,99,0,269.3,adr>P99
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,158,0,294.35,adr>P99
City Hotel,Online TA,Transient,No Deposit,22,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,7,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,173,0,365.0,adr>P99
City Hotel,Offline TA/TO,Transient-Party,No Deposit,173,0,300.0,adr>P99
City Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,198,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,172,0,300.0,adr>P99
City Hotel,Offline TA/TO,Transient,No Deposit,170,0,300.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,12,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,2,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,49,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
City Hotel,Complementary,Transient-Party,No Deposit,1,1,0.0,adr<=0
City Hotel,Complementary,Transient-Party,No Deposit,1,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,15,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,127,0,253.5,adr>P99
City Hotel,Direct,Transient,No Deposit,108,0,253.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,96,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,206,0,309.5,adr>P99
City Hotel,Online TA,Transient,No Deposit,22,0,297.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,145,0,269.3,adr>P99
City Hotel,Online TA,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,44,0,259.2,adr>P99
City Hotel,Direct,Transient,No Deposit,158,0,252.9,adr>P99
City Hotel,Offline TA/TO,Transient-Party,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,6,0,316.0,adr>P99
City Hotel,Direct,Transient,No Deposit,10,0,276.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,13,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,24,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,12,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,320,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,17,0,286.2,adr>P99
City Hotel,Online TA,Transient,No Deposit,16,0,283.67,adr>P99
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,6,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,17,0,280.0,adr>P99
City Hotel,Online TA,Contract,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,143,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,121,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,94,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,94,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,121,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,2,0,258.0,adr>P99
City Hotel,Groups,Transient-Party,No Deposit,233,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,65,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,63,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient-Party,No Deposit,125,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,176,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,21,0,345.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,9,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,24,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,346,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,10,0,289.0,adr>P99
City Hotel,Groups,Transient-Party,No Deposit,315,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,245,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,23,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,270.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,275.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,1,0,275.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,271,0,0.0,adr<=0
City Hotel,Direct,Transient-Party,No Deposit,33,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,42,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,4,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,6,0,295.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,80,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,80,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,3,0,266.67,adr>P99
City Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,328,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,100,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,328,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,22,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,9,0,278.33,adr>P99
City Hotel,Online TA,Transient,No Deposit,10,0,254.5,adr>P99
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,109,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,8,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,4,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,7,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,9,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,23,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Corporate,Transient,No Deposit,15,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,338,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,182,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,335,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,114,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,165,0,0.0,adr<=0
City Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,9,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,18,0,300.0,adr>P99
City Hotel,Offline TA/TO,Transient-Party,No Deposit,10,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Corporate,Transient-Party,No Deposit,88,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,274,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,42,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,18,0,0.0,adr<=0
City Hotel,Aviation,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,32,0,0.0,adr<=0
City Hotel,Complementary,Group,No Deposit,23,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,2,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,13,0,260.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,7,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,9,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,9,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,25,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,6,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,32,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,6,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,78,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,91,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
City Hotel,Complementary,Group,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,24,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
City Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient,No Deposit,216,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,14,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
